OrderID,Year,State,Category,ProductName,Brand,PaymentMethod,OrderStatus,Quantity,TotalAmount,Tax,ShippingCost
4879,2021,TX,Books,LED Desk Lamp,ReadMore,Debit Card,Delivered,49,10441.86,28.33,129.76
4880,2021,CA,Books,Jeans,Fizzle,Amazon Pay,Shipped,48,10685.86,15.11,133.13
4881,2021,TX,Clothing,Mechanical Keyboard,Fizzle,UPI,Delivered,45,20927.94,22.42,161.72
4882,2022,PA,Clothing,Dress Shirt,Zenith,UPI,Shipped,57,9790.31,13.44,135.96
4883,2024,PA,Toys & Games,Water Bottle,Apex,Amazon Pay,Delivered,57,15572.23,28.89,105.57
4884,2022,NC,Electronics,LED Desk Lamp,ReadMore,Amazon Pay,Delivered,48,18311.49,22.3,80.69
4885,2024,IL,Electronics,Dress Shirt,NextPro,Amazon Pay,Delivered,42,19591.46,28.27,189.18
4886,2022,WA,Books,Water Bottle,Zenith,Amazon Pay,Delivered,40,21130.27,15.15,162.41
4887,2024,CA,Home & Kitchen,Electric Kettle,Fizzle,Credit Card,Cancelled,67,13417.26,13.58,197.55
4888,2024,IL,Toys & Games,Gaming Mouse,ReadMore,Debit Card,Delivered,49,21741.07,30.05,123.43
4889,2020,CO,Clothing,Kids Toy Car,CoreTech,Credit Card,Delivered,70,9494.75,11.65,136.39
4890,2024,PA,Clothing,Gaming Mouse,UrbanStyle,Debit Card,Delivered,53,11831.79,22.46,154.68
4891,2021,CO,Toys & Games,Gaming Mouse,CoreTech,Debit Card,Delivered,43,16626.64,10.21,165.77
4892,2020,CO,Home & Kitchen,Mechanical Keyboard,NextPro,Net Banking,Pending,54,10192.73,13.22,150.74
4893,2021,IN,Electronics,Smartwatch,UrbanStyle,Debit Card,Returned,69,10018.0,13.15,156.15
4894,2023,WA,Toys & Games,Kids Toy Car,Zenith,Credit Card,Shipped,63,14920.38,30.15,180.82
4895,2020,PA,Toys & Games,Mechanical Keyboard,Zenith,Net Banking,Shipped,49,9418.52,9.03,109.2
4896,2020,IL,Books,Water Bottle,NextPro,Net Banking,Delivered,53,8859.36,18.93,190.15
4897,2020,OH,Books,Dress Shirt,CoreTech,Cash on Delivery,Shipped,37,15472.25,29.57,175.95
4898,2020,IN,Home & Kitchen,Memory Card 128GB,UrbanStyle,Cash on Delivery,Delivered,55,8957.8,22.16,174.48
4899,2022,PA,Electronics,LED Desk Lamp,KiddoFun,Net Banking,Pending,69,20429.4,20.96,136.01
4900,2020,CO,Clothing,Mechanical Keyboard,Fizzle,Net Banking,Shipped,34,15160.04,30.97,192.63
4901,2023,OH,Electronics,Electric Kettle,CoreTech,Debit Card,Delivered,48,17089.17,31.48,157.12
4902,2021,CO,Toys & Games,Jeans,UrbanStyle,Net Banking,Delivered,53,18094.61,14.98,198.02
4903,2021,WA,Electronics,Dress Shirt,NextPro,Net Banking,Delivered,44,21183.07,17.35,80.12
4904,2021,NC,Toys & Games,Smartwatch,Zenith,Net Banking,Delivered,30,17701.78,9.46,181.04
4905,2023,IN,Electronics,Jeans,Fizzle,Amazon Pay,Delivered,67,13672.4,23.55,114.84
4906,2021,OH,Electronics,Smartwatch,Fizzle,Cash on Delivery,Delivered,41,11822.4,18.54,106.13
4907,2021,OH,Home & Kitchen,Kids Toy Car,Apex,Credit Card,Delivered,54,15711.66,14.33,147.62
4908,2021,CA,Toys & Games,Water Bottle,KiddoFun,UPI,Delivered,42,11451.93,33.74,182.43
4909,2021,IL,Home & Kitchen,Smartwatch,CoreTech,Debit Card,Delivered,47,19359.77,23.6,157.44
4910,2021,CA,Books,Jeans,Zenith,UPI,Delivered,61,21609.08,17.7,168.18
4911,2020,CO,Sports & Outdoors,Jeans,BrightMax,Cash on Delivery,Delivered,65,20181.07,9.79,172.45
4912,2021,CO,Home & Kitchen,Gaming Mouse,Fizzle,Credit Card,Delivered,69,18821.73,27.75,81.77
4913,2024,CO,Electronics,Jeans,HomeEase,Net Banking,Delivered,70,14439.02,27.07,122.72
4914,2020,PA,Books,Mechanical Keyboard,HomeEase,Debit Card,Delivered,50,10866.94,34.32,128.78
4915,2022,WA,Toys & Games,Memory Card 128GB,NextPro,Cash on Delivery,Delivered,32,11221.82,24.82,128.38
4916,2022,IL,Books,Jeans,UrbanStyle,Amazon Pay,Delivered,31,19281.38,23.1,89.37
4917,2022,TX,Home & Kitchen,Mechanical Keyboard,KiddoFun,Credit Card,Delivered,53,14110.58,16.14,152.1
4918,2024,NC,Sports & Outdoors,LED Desk Lamp,NextPro,Debit Card,Delivered,39,9472.92,14.82,165.74
4919,2020,IN,Home & Kitchen,Water Bottle,KiddoFun,Amazon Pay,Delivered,54,18047.36,17.03,102.65
4920,2022,TX,Sports & Outdoors,LED Desk Lamp,UrbanStyle,Cash on Delivery,Delivered,41,17253.85,23.4,110.93
4921,2023,IN,Toys & Games,Dress Shirt,Zenith,Net Banking,Delivered,45,19154.17,33.68,132.93
4922,2023,CA,Clothing,Gaming Mouse,Fizzle,Cash on Delivery,Delivered,68,20076.26,31.85,176.22
4923,2022,CO,Books,Jeans,BrightMax,Amazon Pay,Delivered,66,18744.34,11.7,103.69
4924,2022,CA,Sports & Outdoors,Water Bottle,Fizzle,Cash on Delivery,Cancelled,32,17079.48,12.48,149.07
4925,2024,PA,Electronics,Gaming Mouse,KiddoFun,Amazon Pay,Shipped,67,14254.32,9.39,193.98
4926,2020,PA,Electronics,Dress Shirt,CoreTech,Amazon Pay,Delivered,40,14498.71,33.55,105.71
4927,2024,WA,Sports & Outdoors,LED Desk Lamp,ReadMore,Amazon Pay,Shipped,59,17803.16,32.61,92.85
4928,2020,CA,Home & Kitchen,Smartwatch,UrbanStyle,Cash on Delivery,Shipped,42,18958.37,17.34,170.2
4929,2021,IL,Toys & Games,Gaming Mouse,Zenith,UPI,Delivered,51,18138.88,24.04,132.82
4930,2020,IN,Toys & Games,Electric Kettle,UrbanStyle,Net Banking,Delivered,70,9209.83,26.93,173.81
4931,2021,WA,Clothing,LED Desk Lamp,KiddoFun,Cash on Delivery,Shipped,67,9167.68,12.35,160.77
4932,2022,CA,Electronics,Kids Toy Car,CoreTech,Cash on Delivery,Delivered,61,13809.18,34.08,117.24
4933,2023,CO,Electronics,Mechanical Keyboard,ReadMore,UPI,Delivered,31,13041.3,19.83,190.22
4934,2022,WA,Home & Kitchen,LED Desk Lamp,CoreTech,Credit Card,Shipped,52,15268.07,20.51,89.75
4935,2021,IL,Sports & Outdoors,LED Desk Lamp,HomeEase,Debit Card,Delivered,68,16763.42,30.94,159.86
4936,2021,OH,Sports & Outdoors,Kids Toy Car,Apex,Credit Card,Shipped,45,11830.83,14.53,171.95
4937,2020,IN,Electronics,Water Bottle,Apex,Cash on Delivery,Delivered,49,14738.26,34.0,119.13
4938,2020,NC,Toys & Games,Smartwatch,HomeEase,Net Banking,Delivered,31,11863.81,21.49,191.36
4939,2024,OH,Toys & Games,Kids Toy Car,NextPro,UPI,Delivered,52,9824.24,19.9,141.65
4940,2022,PA,Toys & Games,Smartwatch,ReadMore,Amazon Pay,Delivered,52,19414.06,28.3,91.37
4941,2023,CA,Electronics,Water Bottle,NextPro,Net Banking,Shipped,52,16984.94,13.65,146.49
4942,2020,CA,Home & Kitchen,Smartwatch,KiddoFun,Cash on Delivery,Delivered,45,9356.46,24.09,127.87
4943,2020,TX,Books,Smartwatch,KiddoFun,Net Banking,Delivered,59,14150.95,12.13,171.48
4944,2024,CO,Home & Kitchen,LED Desk Lamp,BrightMax,UPI,Pending,68,9158.44,18.28,195.48
4945,2021,IN,Sports & Outdoors,Dress Shirt,HomeEase,Cash on Delivery,Delivered,54,18502.56,34.15,95.05
4946,2022,NC,Books,Jeans,Zenith,Credit Card,Delivered,46,18538.83,29.99,156.91
4947,2024,OH,Sports & Outdoors,Smartwatch,HomeEase,Net Banking,Delivered,53,10953.51,29.01,114.01
4948,2024,OH,Books,Mechanical Keyboard,UrbanStyle,Net Banking,Delivered,31,16477.09,20.29,137.49
4949,2022,NC,Home & Kitchen,LED Desk Lamp,UrbanStyle,Debit Card,Cancelled,37,10491.58,22.03,140.65
4950,2024,OH,Clothing,Gaming Mouse,HomeEase,Cash on Delivery,Delivered,37,14154.01,16.86,100.21
4951,2024,CA,Electronics,Kids Toy Car,Zenith,Debit Card,Delivered,66,18061.65,13.74,100.67
4952,2024,CA,Clothing,Memory Card 128GB,HomeEase,Debit Card,Pending,32,14965.73,16.27,146.96
4953,2020,IN,Sports & Outdoors,Kids Toy Car,NextPro,Net Banking,Delivered,65,10425.91,11.81,193.35
4954,2020,NC,Electronics,LED Desk Lamp,Apex,Net Banking,Delivered,59,10285.4,16.16,171.41
4955,2021,CO,Electronics,Gaming Mouse,Zenith,Amazon Pay,Cancelled,37,19676.4,32.37,81.39
4956,2024,CO,Sports & Outdoors,Jeans,Apex,Cash on Delivery,Delivered,55,16016.3,24.51,110.61
4957,2022,IN,Sports & Outdoors,Dress Shirt,NextPro,Credit Card,Delivered,49,11095.87,26.69,188.0
4958,2022,WA,Electronics,Smartwatch,CoreTech,Cash on Delivery,Shipped,51,18748.71,28.37,178.29
4959,2024,TX,Clothing,Dress Shirt,Fizzle,Net Banking,Delivered,32,13512.75,9.14,124.58
4960,2021,OH,Home & Kitchen,Gaming Mouse,KiddoFun,Credit Card,Delivered,59,9337.2,24.66,197.36
4961,2021,NC,Electronics,Gaming Mouse,Apex,Cash on Delivery,Delivered,48,19218.58,31.85,158.08
4962,2024,PA,Home & Kitchen,Kids Toy Car,BrightMax,Credit Card,Delivered,31,12200.56,22.24,133.54
4963,2021,WA,Sports & Outdoors,LED Desk Lamp,KiddoFun,UPI,Delivered,68,17027.99,14.43,105.61
4964,2024,NC,Home & Kitchen,Dress Shirt,BrightMax,Amazon Pay,Delivered,56,21404.53,29.61,89.65
4965,2021,OH,Electronics,Electric Kettle,Fizzle,Debit Card,Delivered,54,16639.33,12.0,167.82
4966,2024,PA,Clothing,Smartwatch,NextPro,Net Banking,Cancelled,43,9586.38,30.5,193.66
4967,2020,NC,Toys & Games,Electric Kettle,Zenith,Net Banking,Delivered,43,12947.42,18.75,117.25
4968,2020,IL,Sports & Outdoors,Dress Shirt,ReadMore,Cash on Delivery,Returned,41,18306.78,33.27,145.1
4969,2021,TX,Books,Water Bottle,Apex,Cash on Delivery,Pending,63,11563.98,25.44,128.26
4970,2022,TX,Books,Kids Toy Car,Zenith,Net Banking,Pending,52,11613.88,25.72,154.37
4971,2021,IL,Sports & Outdoors,Smartwatch,Apex,Debit Card,Shipped,63,13871.8,24.79,176.59
4972,2021,TX,Clothing,Electric Kettle,UrbanStyle,Amazon Pay,Delivered,55,11652.92,13.25,194.6
4973,2022,IN,Electronics,LED Desk Lamp,CoreTech,Debit Card,Delivered,35,13001.93,20.4,191.12
4974,2021,IN,Toys & Games,Mechanical Keyboard,UrbanStyle,UPI,Delivered,60,16157.81,15.05,196.19
4975,2024,NC,Sports & Outdoors,Smartwatch,BrightMax,UPI,Shipped,31,13030.02,12.15,182.01
4976,2021,CO,Toys & Games,LED Desk Lamp,Fizzle,Credit Card,Delivered,39,11093.27,8.66,165.35
4977,2020,IN,Electronics,Jeans,ReadMore,Amazon Pay,Delivered,46,14003.45,25.97,177.01
4978,2022,CA,Books,Kids Toy Car,ReadMore,UPI,Delivered,62,12401.77,9.16,189.73
4979,2020,IN,Toys & Games,Smartwatch,HomeEase,Cash on Delivery,Returned,65,12870.27,11.72,182.29
4980,2021,CA,Clothing,Water Bottle,Fizzle,UPI,Delivered,31,17318.38,30.64,103.94
4981,2021,NC,Electronics,Smartwatch,BrightMax,Net Banking,Delivered,63,12063.51,27.13,96.81
4982,2020,CO,Books,LED Desk Lamp,Fizzle,Amazon Pay,Cancelled,59,14217.69,12.64,112.44
4983,2023,TX,Electronics,Gaming Mouse,Apex,Net Banking,Delivered,37,17389.05,32.55,94.46
4984,2022,CO,Toys & Games,LED Desk Lamp,Zenith,UPI,Cancelled,68,17564.59,14.13,96.3
4985,2023,IL,Toys & Games,LED Desk Lamp,KiddoFun,Cash on Delivery,Pending,42,18750.65,22.25,116.71
4986,2022,IL,Books,Mechanical Keyboard,Fizzle,Credit Card,Cancelled,51,21139.19,19.33,131.39
4987,2023,IL,Sports & Outdoors,Memory Card 128GB,CoreTech,UPI,Delivered,36,8720.9,17.87,129.76
4988,2022,IN,Electronics,Electric Kettle,Apex,Credit Card,Delivered,48,9930.7,16.57,124.48
4989,2024,CO,Clothing,Kids Toy Car,Apex,Net Banking,Delivered,57,19916.15,13.74,123.23
4990,2024,CO,Toys & Games,Dress Shirt,Apex,UPI,Delivered,50,21122.03,26.07,160.61
4991,2020,NC,Home & Kitchen,Water Bottle,UrbanStyle,Amazon Pay,Delivered,37,20883.07,26.58,181.77
4992,2022,IN,Toys & Games,Electric Kettle,BrightMax,Cash on Delivery,Delivered,48,14301.14,11.72,106.23
4993,2024,CO,Clothing,Water Bottle,BrightMax,Credit Card,Delivered,51,19450.64,14.84,80.61
4994,2020,IN,Sports & Outdoors,Jeans,Zenith,Amazon Pay,Delivered,50,11693.67,14.82,138.4
4995,2021,CO,Home & Kitchen,Kids Toy Car,Zenith,Debit Card,Shipped,66,19833.01,30.05,101.75
4996,2020,CA,Toys & Games,Kids Toy Car,HomeEase,Net Banking,Delivered,65,12932.96,26.56,158.6
4997,2021,TX,Sports & Outdoors,Mechanical Keyboard,ReadMore,Debit Card,Delivered,68,20898.12,34.09,171.48
4998,2024,CA,Books,Dress Shirt,Apex,Net Banking,Delivered,62,14785.45,33.55,150.35
4999,2024,IN,Toys & Games,Dress Shirt,UrbanStyle,UPI,Shipped,60,9209.69,21.34,104.68
5000,2024,TX,Toys & Games,Kids Toy Car,Zenith,Cash on Delivery,Delivered,70,19380.92,13.77,139.14
5001,2023,IN,Sports & Outdoors,Electric Kettle,BrightMax,Credit Card,Pending,58,17002.15,32.75,108.27
5002,2020,PA,Books,Jeans,NextPro,Debit Card,Delivered,68,15977.85,23.22,96.69
5003,2023,WA,Toys & Games,Mechanical Keyboard,CoreTech,Debit Card,Shipped,67,16489.68,11.89,110.07
5004,2022,OH,Sports & Outdoors,Smartwatch,Fizzle,Cash on Delivery,Delivered,66,11370.14,9.57,88.1
5005,2024,PA,Clothing,Memory Card 128GB,UrbanStyle,Net Banking,Delivered,57,10144.95,23.42,122.31
5006,2022,CA,Toys & Games,Gaming Mouse,Fizzle,Amazon Pay,Delivered,38,13421.23,31.42,82.1
5007,2024,CA,Home & Kitchen,LED Desk Lamp,ReadMore,UPI,Shipped,32,13139.61,13.03,168.04
5008,2024,CA,Books,Kids Toy Car,NextPro,Credit Card,Delivered,54,20375.09,33.56,147.89
5009,2020,IL,Clothing,Gaming Mouse,Zenith,Net Banking,Delivered,50,10112.57,33.05,179.7
5010,2020,CA,Books,Memory Card 128GB,NextPro,Net Banking,Delivered,43,20728.61,8.64,91.98
5011,2022,CA,Toys & Games,Kids Toy Car,UrbanStyle,Net Banking,Returned,41,13206.65,23.12,93.75
5012,2020,CA,Books,Mechanical Keyboard,Apex,Debit Card,Delivered,32,9032.33,25.03,175.59
5013,2020,CO,Sports & Outdoors,Electric Kettle,UrbanStyle,Credit Card,Delivered,54,14612.17,15.58,190.39
5014,2020,OH,Clothing,Electric Kettle,HomeEase,Net Banking,Delivered,53,13065.67,9.62,187.78
5015,2020,NC,Home & Kitchen,Electric Kettle,UrbanStyle,Cash on Delivery,Delivered,38,13511.25,17.74,121.17
5016,2023,WA,Clothing,LED Desk Lamp,HomeEase,Net Banking,Shipped,53,14348.31,26.33,151.89
5017,2022,IL,Toys & Games,Gaming Mouse,CoreTech,Debit Card,Delivered,55,15968.67,30.17,173.75
5018,2022,TX,Books,Smartwatch,CoreTech,UPI,Shipped,69,11735.61,9.56,165.15
5019,2024,IN,Toys & Games,Mechanical Keyboard,BrightMax,Credit Card,Shipped,62,11890.26,16.78,147.43
5020,2020,WA,Sports & Outdoors,Water Bottle,UrbanStyle,Debit Card,Delivered,68,15723.84,24.38,86.73
5021,2024,OH,Sports & Outdoors,Water Bottle,Apex,Credit Card,Delivered,47,13986.85,17.6,173.23
5022,2020,CA,Electronics,Jeans,Zenith,Net Banking,Delivered,39,16624.14,15.96,82.89
5023,2022,IL,Books,Water Bottle,Zenith,Net Banking,Returned,37,9880.56,24.37,87.14
5024,2023,OH,Books,Mechanical Keyboard,Apex,Cash on Delivery,Shipped,35,20833.4,31.76,117.9
5025,2024,NC,Toys & Games,Jeans,NextPro,Amazon Pay,Delivered,56,16132.46,33.53,80.24
5026,2023,WA,Clothing,Kids Toy Car,HomeEase,Debit Card,Delivered,64,21107.05,10.37,116.72
5027,2023,WA,Home & Kitchen,Memory Card 128GB,NextPro,UPI,Shipped,40,17815.39,22.14,132.41
5028,2022,CA,Electronics,Gaming Mouse,BrightMax,Net Banking,Delivered,48,18707.63,31.61,167.48
5029,2021,PA,Clothing,Kids Toy Car,BrightMax,Net Banking,Delivered,70,9868.62,29.75,103.28
5030,2020,WA,Electronics,Mechanical Keyboard,HomeEase,Amazon Pay,Shipped,38,13437.99,26.58,92.96
5031,2021,CO,Home & Kitchen,Memory Card 128GB,Zenith,Cash on Delivery,Delivered,30,16408.9,31.75,88.97
5032,2021,CA,Sports & Outdoors,Gaming Mouse,KiddoFun,Cash on Delivery,Delivered,65,9651.79,28.53,125.16
5033,2023,PA,Sports & Outdoors,Dress Shirt,Zenith,UPI,Delivered,63,12078.79,18.53,156.1
5034,2021,NC,Electronics,Dress Shirt,Zenith,Credit Card,Cancelled,59,12490.97,13.83,188.36
5035,2021,NC,Toys & Games,Kids Toy Car,ReadMore,Cash on Delivery,Delivered,65,11730.96,18.01,153.02
5036,2021,NC,Sports & Outdoors,Gaming Mouse,KiddoFun,Amazon Pay,Delivered,49,11731.95,27.66,119.74
5037,2020,WA,Clothing,Memory Card 128GB,KiddoFun,Credit Card,Delivered,41,18685.73,34.03,181.19
5038,2024,OH,Books,Electric Kettle,CoreTech,Cash on Delivery,Delivered,42,21495.31,18.03,141.04
5039,2024,PA,Toys & Games,Electric Kettle,CoreTech,Debit Card,Cancelled,62,11037.2,20.83,107.54
5040,2021,WA,Toys & Games,Electric Kettle,UrbanStyle,Amazon Pay,Cancelled,43,11285.87,23.08,160.83
5041,2021,CA,Home & Kitchen,Mechanical Keyboard,KiddoFun,Net Banking,Delivered,39,21376.54,13.77,130.17
5042,2024,TX,Clothing,Electric Kettle,BrightMax,Debit Card,Delivered,67,17040.84,34.33,99.92
5043,2024,TX,Books,Jeans,Apex,UPI,Returned,64,13870.58,31.19,114.47
5044,2023,CO,Books,Jeans,Fizzle,Net Banking,Delivered,38,20590.16,22.72,105.85
5045,2022,TX,Sports & Outdoors,Jeans,Apex,Debit Card,Delivered,30,21178.37,20.45,139.77
5046,2020,WA,Toys & Games,Jeans,CoreTech,Debit Card,Shipped,53,16168.41,9.84,98.17
5047,2022,NC,Electronics,Kids Toy Car,Apex,UPI,Delivered,60,12740.68,27.48,157.47
5048,2021,IL,Sports & Outdoors,LED Desk Lamp,NextPro,Debit Card,Delivered,64,14266.93,27.81,113.32
5049,2021,OH,Books,Kids Toy Car,Fizzle,Debit Card,Shipped,39,21027.07,15.5,106.26
5050,2023,WA,Toys & Games,Mechanical Keyboard,UrbanStyle,Cash on Delivery,Delivered,68,14260.65,32.17,182.14
5051,2024,IL,Electronics,Water Bottle,KiddoFun,Net Banking,Delivered,44,11103.66,10.06,181.82
5052,2021,WA,Toys & Games,Jeans,NextPro,UPI,Delivered,68,17708.03,10.21,116.67
5053,2022,CA,Books,Electric Kettle,HomeEase,Cash on Delivery,Cancelled,58,14711.45,12.61,140.59
5054,2022,IL,Sports & Outdoors,Kids Toy Car,ReadMore,Debit Card,Delivered,31,15011.44,26.32,182.21
5055,2023,TX,Electronics,Water Bottle,BrightMax,Credit Card,Delivered,41,9591.91,16.74,81.7
5056,2020,PA,Toys & Games,Gaming Mouse,HomeEase,Cash on Delivery,Cancelled,61,19202.98,22.56,136.88
5057,2020,IL,Sports & Outdoors,Jeans,HomeEase,Cash on Delivery,Delivered,46,18905.97,18.54,119.24
5058,2023,CA,Home & Kitchen,Dress Shirt,Zenith,Amazon Pay,Delivered,41,20763.24,25.28,142.0
5059,2021,IN,Electronics,Electric Kettle,ReadMore,Net Banking,Delivered,59,19337.75,28.44,195.64
5060,2023,PA,Home & Kitchen,Jeans,UrbanStyle,Cash on Delivery,Delivered,59,18029.64,29.89,148.34
5061,2021,IN,Toys & Games,Water Bottle,CoreTech,Cash on Delivery,Delivered,68,13580.33,23.39,122.7
5062,2020,CO,Electronics,Jeans,NextPro,Cash on Delivery,Delivered,43,9853.92,27.18,132.48
5063,2021,TX,Toys & Games,Mechanical Keyboard,Zenith,Debit Card,Delivered,42,16476.14,23.7,121.1
5064,2023,WA,Books,Water Bottle,NextPro,UPI,Shipped,61,17315.49,27.69,153.93
5065,2021,PA,Sports & Outdoors,Memory Card 128GB,HomeEase,UPI,Delivered,51,17044.59,23.3,86.47
5066,2021,NC,Electronics,Memory Card 128GB,BrightMax,Net Banking,Returned,41,9090.03,14.13,85.21
5067,2022,PA,Books,Gaming Mouse,HomeEase,Net Banking,Delivered,63,17566.47,13.18,103.03
5068,2020,TX,Sports & Outdoors,Jeans,BrightMax,Net Banking,Delivered,52,16815.65,31.81,148.29
5069,2020,OH,Home & Kitchen,Jeans,BrightMax,Amazon Pay,Delivered,53,15863.45,11.01,112.55
5070,2023,CO,Books,Jeans,Fizzle,Cash on Delivery,Delivered,65,10281.8,11.08,107.92
5071,2021,OH,Sports & Outdoors,Jeans,ReadMore,Credit Card,Delivered,31,9823.98,27.57,123.97
5072,2022,CA,Books,Electric Kettle,CoreTech,Amazon Pay,Shipped,44,19326.44,24.79,165.71
5073,2024,TX,Clothing,Memory Card 128GB,BrightMax,UPI,Delivered,66,19117.22,34.31,130.07
5074,2024,CA,Books,Gaming Mouse,BrightMax,Debit Card,Delivered,38,19971.4,12.8,93.87
5075,2022,CA,Books,Kids Toy Car,KiddoFun,Net Banking,Cancelled,66,9988.54,30.06,174.66
5076,2022,NC,Electronics,Electric Kettle,ReadMore,Debit Card,Returned,69,18783.73,20.15,157.14
5077,2021,OH,Books,Kids Toy Car,KiddoFun,Amazon Pay,Delivered,69,10670.99,15.13,194.46
5078,2021,PA,Toys & Games,Smartwatch,ReadMore,Cash on Delivery,Delivered,40,13803.55,11.74,175.21
5079,2020,OH,Clothing,Jeans,Apex,Amazon Pay,Returned,34,17530.64,27.74,133.84
5080,2024,IN,Books,LED Desk Lamp,Fizzle,Net Banking,Delivered,51,20911.58,27.37,153.98
5081,2022,IN,Home & Kitchen,Kids Toy Car,ReadMore,Cash on Delivery,Delivered,69,10307.5,13.31,188.86
5082,2021,CA,Clothing,Smartwatch,Apex,Net Banking,Delivered,30,18009.01,24.69,166.29
5083,2023,CA,Clothing,Jeans,BrightMax,UPI,Shipped,69,20228.74,20.23,194.26
5084,2024,IN,Toys & Games,Jeans,NextPro,Cash on Delivery,Delivered,50,21282.96,24.92,85.65
5085,2024,OH,Sports & Outdoors,Gaming Mouse,ReadMore,UPI,Shipped,54,18254.38,24.93,118.4
5086,2023,TX,Clothing,Mechanical Keyboard,KiddoFun,Credit Card,Delivered,49,20836.26,28.27,183.56
5087,2023,OH,Sports & Outdoors,Smartwatch,UrbanStyle,Amazon Pay,Delivered,57,12780.8,24.55,196.23
5088,2023,WA,Clothing,Memory Card 128GB,BrightMax,UPI,Delivered,35,20278.24,21.1,179.76
5089,2024,CA,Clothing,Jeans,NextPro,Amazon Pay,Returned,52,12493.19,13.46,168.94
5090,2022,NC,Clothing,Kids Toy Car,CoreTech,Amazon Pay,Cancelled,60,14258.41,17.34,185.34
5091,2023,CO,Clothing,Jeans,NextPro,Credit Card,Delivered,49,20410.08,32.85,165.91
5092,2021,PA,Toys & Games,Memory Card 128GB,CoreTech,Credit Card,Shipped,61,14094.78,23.53,84.31
5093,2020,IN,Clothing,Smartwatch,KiddoFun,Net Banking,Delivered,50,17915.22,31.5,96.25
5094,2024,PA,Home & Kitchen,Gaming Mouse,HomeEase,Amazon Pay,Returned,40,10736.04,18.78,157.64
5095,2021,NC,Toys & Games,Water Bottle,ReadMore,Debit Card,Cancelled,49,17600.09,13.57,130.76
5096,2022,CA,Clothing,LED Desk Lamp,NextPro,Debit Card,Shipped,31,20269.9,20.93,174.9
5097,2023,CO,Books,Mechanical Keyboard,KiddoFun,Credit Card,Delivered,43,13245.68,25.71,99.73
5098,2020,WA,Clothing,LED Desk Lamp,BrightMax,UPI,Delivered,65,19744.5,28.39,150.58
5099,2021,CO,Sports & Outdoors,Gaming Mouse,UrbanStyle,UPI,Delivered,45,9211.67,27.08,112.92
5100,2024,IL,Books,Dress Shirt,KiddoFun,Net Banking,Shipped,31,17071.45,28.28,171.69
5101,2020,TX,Toys & Games,LED Desk Lamp,ReadMore,Net Banking,Delivered,49,14129.41,18.02,127.88
5102,2023,OH,Sports & Outdoors,Smartwatch,BrightMax,Net Banking,Delivered,30,12532.1,30.84,185.0
5103,2021,OH,Clothing,Water Bottle,Apex,UPI,Delivered,70,12596.86,19.04,134.71
5104,2022,OH,Sports & Outdoors,Smartwatch,Fizzle,Debit Card,Delivered,32,14499.93,31.11,171.81
5105,2021,OH,Home & Kitchen,Kids Toy Car,Zenith,Debit Card,Delivered,66,11057.63,17.33,84.26
5106,2023,WA,Home & Kitchen,Kids Toy Car,NextPro,Net Banking,Delivered,69,17836.74,16.47,161.9
5107,2021,NC,Sports & Outdoors,Kids Toy Car,HomeEase,Net Banking,Delivered,52,14199.89,32.09,91.81
5108,2021,TX,Sports & Outdoors,Smartwatch,BrightMax,Net Banking,Delivered,43,13743.65,28.64,154.76
5109,2020,CA,Home & Kitchen,Jeans,Zenith,Cash on Delivery,Delivered,68,16129.32,22.68,166.57
5110,2021,CO,Toys & Games,Mechanical Keyboard,BrightMax,Amazon Pay,Delivered,36,18217.36,17.26,101.49
5111,2022,OH,Toys & Games,Jeans,BrightMax,Debit Card,Delivered,43,20368.46,31.46,178.51
5112,2021,WA,Home & Kitchen,Dress Shirt,HomeEase,Credit Card,Shipped,55,18505.7,17.1,172.02
5113,2021,OH,Books,Kids Toy Car,CoreTech,Debit Card,Delivered,65,19802.13,12.02,160.47
5114,2022,IL,Home & Kitchen,Dress Shirt,Fizzle,Credit Card,Returned,49,17731.34,11.1,90.09
5115,2021,OH,Books,LED Desk Lamp,Fizzle,Debit Card,Delivered,37,19608.56,13.28,154.2
5116,2020,CA,Sports & Outdoors,Memory Card 128GB,BrightMax,Net Banking,Delivered,52,10565.21,21.62,139.06
5117,2023,NC,Books,Smartwatch,HomeEase,Net Banking,Delivered,43,19917.76,32.32,188.11
5118,2023,OH,Books,Mechanical Keyboard,Fizzle,Credit Card,Delivered,53,10151.09,11.49,100.09
5119,2021,OH,Books,Memory Card 128GB,ReadMore,Cash on Delivery,Delivered,51,9650.17,24.24,87.21
5120,2021,OH,Home & Kitchen,Memory Card 128GB,Apex,UPI,Shipped,63,19503.37,13.68,109.27
5121,2022,OH,Electronics,Mechanical Keyboard,Zenith,Net Banking,Shipped,60,15410.19,9.29,117.38
5122,2020,WA,Home & Kitchen,Memory Card 128GB,Zenith,Net Banking,Shipped,48,12705.42,18.64,194.6
5123,2021,NC,Electronics,Kids Toy Car,HomeEase,Amazon Pay,Delivered,66,18373.53,25.73,143.78
5124,2024,WA,Clothing,Smartwatch,Apex,UPI,Delivered,50,20263.9,25.3,159.82
5125,2021,IL,Sports & Outdoors,Memory Card 128GB,Apex,Net Banking,Cancelled,54,18942.07,25.91,169.29
5126,2021,IL,Sports & Outdoors,Gaming Mouse,CoreTech,Credit Card,Delivered,67,17939.45,24.45,172.98
